,album,artists,available_markets,disc_number,duration_ms,episode,explicit,external_ids,external_urls,href,id,is_local,name,popularity,preview_url,track,track_number,type,uri
54,"{'album_type': 'compilation', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}], 'available_markets': [], 'external_urls': {'spotify': 'https://open.spotify.com/album/6ceEcvc9bKjAZ2IxVNEbZ2'}, 'href': 'https://api.spotify.com/v1/albums/6ceEcvc9bKjAZ2IxVNEbZ2', 'id': '6ceEcvc9bKjAZ2IxVNEbZ2', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736e105f9fa23b809a07400ae8', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e026e105f9fa23b809a07400ae8', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048516e105f9fa23b809a07400ae8', 'width': 64}], 'name': 'Marie Antoinette (Original Motion Picture Soundtrack)', 'release_date': '2006-01-01', 'release_date_precision': 'day', 'total_tracks': 26, 'type': 'album', 'uri': 'spotify:album:6ceEcvc9bKjAZ2IxVNEbZ2'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0epOFNiUfyON9EYx7Tpr6V'}, 'href': 'https://api.spotify.com/v1/artists/0epOFNiUfyON9EYx7Tpr6V', 'id': '0epOFNiUfyON9EYx7Tpr6V', 'name': 'The Strokes', 'type': 'artist', 'uri': 'spotify:artist:0epOFNiUfyON9EYx7Tpr6V'}]",[],1,168750,False,False,{'isrc': 'USRC10301518'},{'spotify': 'https://open.spotify.com/track/5ZrT889Mp3oaUyI2jPM9dc'},https://api.spotify.com/v1/tracks/5ZrT889Mp3oaUyI2jPM9dc,5ZrT889Mp3oaUyI2jPM9dc,False,What Ever Happened,0,,True,3,track,spotify:track:5ZrT889Mp3oaUyI2jPM9dc
55,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1uR7zoLrSRI8bSL43OZ0GY'}, 'href': 'https://api.spotify.com/v1/artists/1uR7zoLrSRI8bSL43OZ0GY', 'id': '1uR7zoLrSRI8bSL43OZ0GY', 'name': 'Ezra Furman', 'type': 'artist', 'uri': 'spotify:artist:1uR7zoLrSRI8bSL43OZ0GY'}], 'available_markets': [], 'external_urls': {'spotify': 'https://open.spotify.com/album/3avy9ZvrDRdDQKRcf1kJ6V'}, 'href': 'https://api.spotify.com/v1/albums/3avy9ZvrDRdDQKRcf1kJ6V', 'id': '3avy9ZvrDRdDQKRcf1kJ6V', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27350eada95a3565366aa04e48e', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0250eada95a3565366aa04e48e', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485150eada95a3565366aa04e48e', 'width': 64}], 'name': 'Transangelic Exodus', 'release_date': '2018-02-09', 'release_date_precision': 'day', 'total_tracks': 13, 'type': 'album', 'uri': 'spotify:album:3avy9ZvrDRdDQKRcf1kJ6V'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1uR7zoLrSRI8bSL43OZ0GY'}, 'href': 'https://api.spotify.com/v1/artists/1uR7zoLrSRI8bSL43OZ0GY', 'id': '1uR7zoLrSRI8bSL43OZ0GY', 'name': 'Ezra Furman', 'type': 'artist', 'uri': 'spotify:artist:1uR7zoLrSRI8bSL43OZ0GY'}]",[],1,219000,False,False,{'isrc': 'GBBRP1772509'},{'spotify': 'https://open.spotify.com/track/5141H4ftZMaTJIuMOhJ5J3'},https://api.spotify.com/v1/tracks/5141H4ftZMaTJIuMOhJ5J3,5141H4ftZMaTJIuMOhJ5J3,False,Love You So Bad,0,,True,9,track,spotify:track:5141H4ftZMaTJIuMOhJ5J3
56,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6GpcBKNmZDIrRzYkPJu7Wd'}, 'href': 'https://api.spotify.com/v1/artists/6GpcBKNmZDIrRzYkPJu7Wd', 'id': '6GpcBKNmZDIrRzYkPJu7Wd', 'name': 'flora cash', 'type': 'artist', 'uri': 'spotify:artist:6GpcBKNmZDIrRzYkPJu7Wd'}], 'available_markets': [], 'external_urls': {'spotify': 'https://open.spotify.com/album/6H5Gf3PNATQ6ufJQhM263o'}, 'href': 'https://api.spotify.com/v1/albums/6H5Gf3PNATQ6ufJQhM263o', 'id': '6H5Gf3PNATQ6ufJQhM263o', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27301507e18f1c27f03c6e81a0d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0201507e18f1c27f03c6e81a0d', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485101507e18f1c27f03c6e81a0d', 'width': 64}], 'name': ""Nothing Lasts Forever (And It's Fine)"", 'release_date': '2017-04-21', 'release_date_precision': 'day', 'total_tracks': 10, 'type': 'album', 'uri': 'spotify:album:6H5Gf3PNATQ6ufJQhM263o'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6GpcBKNmZDIrRzYkPJu7Wd'}, 'href': 'https://api.spotify.com/v1/artists/6GpcBKNmZDIrRzYkPJu7Wd', 'id': '6GpcBKNmZDIrRzYkPJu7Wd', 'name': 'flora cash', 'type': 'artist', 'uri': 'spotify:artist:6GpcBKNmZDIrRzYkPJu7Wd'}]",[],1,218883,False,False,{'isrc': 'SEXCG1700102'},{'spotify': 'https://open.spotify.com/track/1tweNeMlwxfeoOXklVibnf'},https://api.spotify.com/v1/tracks/1tweNeMlwxfeoOXklVibnf,1tweNeMlwxfeoOXklVibnf,False,You're Somebody Else,0,,True,2,track,spotify:track:1tweNeMlwxfeoOXklVibnf
57,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LG4Bs1Gadht7TCrMytQUO'}, 'href': 'https://api.spotify.com/v1/artists/4LG4Bs1Gadht7TCrMytQUO', 'id': '4LG4Bs1Gadht7TCrMytQUO', 'name': 'The Shins', 'type': 'artist', 'uri': 'spotify:artist:4LG4Bs1Gadht7TCrMytQUO'}], 'available_markets': [], 'external_urls': {'spotify': 'https://open.spotify.com/album/7f5IY1tuyC4yEardrzrxwe'}, 'href': 'https://api.spotify.com/v1/albums/7f5IY1tuyC4yEardrzrxwe', 'id': '7f5IY1tuyC4yEardrzrxwe', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273fa607adcab78eb64046ce855', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02fa607adcab78eb64046ce855', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851fa607adcab78eb64046ce855', 'width': 64}], 'name': 'Wincing The Night Away', 'release_date': '2007-01-23', 'release_date_precision': 'day', 'total_tracks': 11, 'type': 'album', 'uri': 'spotify:album:7f5IY1tuyC4yEardrzrxwe'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LG4Bs1Gadht7TCrMytQUO'}, 'href': 'https://api.spotify.com/v1/artists/4LG4Bs1Gadht7TCrMytQUO', 'id': '4LG4Bs1Gadht7TCrMytQUO', 'name': 'The Shins', 'type': 'artist', 'uri': 'spotify:artist:4LG4Bs1Gadht7TCrMytQUO'}]",[],1,221840,False,False,{'isrc': 'USSUB0770507'},{'spotify': 'https://open.spotify.com/track/5nfe5aPK3Qh5zC4oo5KXbO'},https://api.spotify.com/v1/tracks/5nfe5aPK3Qh5zC4oo5KXbO,5nfe5aPK3Qh5zC4oo5KXbO,False,Turn On Me,0,,True,7,track,spotify:track:5nfe5aPK3Qh5zC4oo5KXbO
58,"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/5BvJzeQpmsdsFp4HGUYUEx'}, 'href': 'https://api.spotify.com/v1/artists/5BvJzeQpmsdsFp4HGUYUEx', 'id': '5BvJzeQpmsdsFp4HGUYUEx', 'name': 'Vampire Weekend', 'type': 'artist', 'uri': 'spotify:artist:5BvJzeQpmsdsFp4HGUYUEx'}], 'available_markets': [], 'external_urls': {'spotify': 'https://open.spotify.com/album/1WqsQoAZ6KIYS0mZAAezWa'}, 'href': 'https://api.spotify.com/v1/albums/1WqsQoAZ6KIYS0mZAAezWa', 'id': '1WqsQoAZ6KIYS0mZAAezWa', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d9d48cbf6bff0c9f1c7453a8', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d9d48cbf6bff0c9f1c7453a8', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d9d48cbf6bff0c9f1c7453a8', 'width': 64}], 'name': 'Sunflower / Big Blue', 'release_date': '2019-03-06', 'release_date_precision': 'day', 'total_tracks': 2, 'type': 'album', 'uri': 'spotify:album:1WqsQoAZ6KIYS0mZAAezWa'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5BvJzeQpmsdsFp4HGUYUEx'}, 'href': 'https://api.spotify.com/v1/artists/5BvJzeQpmsdsFp4HGUYUEx', 'id': '5BvJzeQpmsdsFp4HGUYUEx', 'name': 'Vampire Weekend', 'type': 'artist', 'uri': 'spotify:artist:5BvJzeQpmsdsFp4HGUYUEx'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/57vWImR43h4CaDao012Ofp'}, 'href': 'https://api.spotify.com/v1/artists/57vWImR43h4CaDao012Ofp', 'id': '57vWImR43h4CaDao012Ofp', 'name': 'Steve Lacy', 'type': 'artist', 'uri': 'spotify:artist:57vWImR43h4CaDao012Ofp'}]",[],1,137600,False,False,{'isrc': 'USSM11900149'},{'spotify': 'https://open.spotify.com/track/2nBkgxlht8knPvUQN5Tmdk'},https://api.spotify.com/v1/tracks/2nBkgxlht8knPvUQN5Tmdk,2nBkgxlht8knPvUQN5Tmdk,False,Sunflower (feat. Steve Lacy),0,,True,1,track,spotify:track:2nBkgxlht8knPvUQN5Tmdk
59,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/2uYWxilOVlUdk4oV9DvwqK'}, 'href': 'https://api.spotify.com/v1/artists/2uYWxilOVlUdk4oV9DvwqK', 'id': '2uYWxilOVlUdk4oV9DvwqK', 'name': 'Mitski', 'type': 'artist', 'uri': 'spotify:artist:2uYWxilOVlUdk4oV9DvwqK'}], 'available_markets': [], 'external_urls': {'spotify': 'https://open.spotify.com/album/16i5KnBjWgUtwOO7sVMnJB'}, 'href': 'https://api.spotify.com/v1/albums/16i5KnBjWgUtwOO7sVMnJB', 'id': '16i5KnBjWgUtwOO7sVMnJB', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27351630f0f26aff5bbf9e10835', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0251630f0f26aff5bbf9e10835', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485151630f0f26aff5bbf9e10835', 'width': 64}], 'name': 'Puberty 2', 'release_date': '2016-06-17', 'release_date_precision': 'day', 'total_tracks': 11, 'type': 'album', 'uri': 'spotify:album:16i5KnBjWgUtwOO7sVMnJB'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2uYWxilOVlUdk4oV9DvwqK'}, 'href': 'https://api.spotify.com/v1/artists/2uYWxilOVlUdk4oV9DvwqK', 'id': '2uYWxilOVlUdk4oV9DvwqK', 'name': 'Mitski', 'type': 'artist', 'uri': 'spotify:artist:2uYWxilOVlUdk4oV9DvwqK'}]",[],1,212183,False,False,{'isrc': 'USJ5G1612305'},{'spotify': 'https://open.spotify.com/track/172rW45GEnGoJUuWfm1drt'},https://api.spotify.com/v1/tracks/172rW45GEnGoJUuWfm1drt,172rW45GEnGoJUuWfm1drt,False,Your Best American Girl,0,,True,5,track,spotify:track:172rW45GEnGoJUuWfm1drt
60,"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/2ueoLVCXQ948OfhVvAy3Nn'}, 'href': 'https://api.spotify.com/v1/artists/2ueoLVCXQ948OfhVvAy3Nn', 'id': '2ueoLVCXQ948OfhVvAy3Nn', 'name': 'Perfume Genius', 'type': 'artist', 'uri': 'spotify:artist:2ueoLVCXQ948OfhVvAy3Nn'}], 'available_markets': [], 'external_urls': {'spotify': 'https://open.spotify.com/album/4vucVTj5GjNV0MllVjsxo5'}, 'href': 'https://api.spotify.com/v1/albums/4vucVTj5GjNV0MllVjsxo5', 'id': '4vucVTj5GjNV0MllVjsxo5', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b54998479ea0decb9d61d0a5', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b54998479ea0decb9d61d0a5', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b54998479ea0decb9d61d0a5', 'width': 64}], 'name': 'Spotify Singles', 'release_date': '2017-08-16', 'release_date_precision': 'day', 'total_tracks': 2, 'type': 'album', 'uri': 'spotify:album:4vucVTj5GjNV0MllVjsxo5'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2ueoLVCXQ948OfhVvAy3Nn'}, 'href': 'https://api.spotify.com/v1/artists/2ueoLVCXQ948OfhVvAy3Nn', 'id': '2ueoLVCXQ948OfhVvAy3Nn', 'name': 'Perfume Genius', 'type': 'artist', 'uri': 'spotify:artist:2ueoLVCXQ948OfhVvAy3Nn'}]",[],1,224647,False,False,{'isrc': 'USMTD1710041'},{'spotify': 'https://open.spotify.com/track/15yWH0t80xio9hCjOZpalj'},https://api.spotify.com/v1/tracks/15yWH0t80xio9hCjOZpalj,15yWH0t80xio9hCjOZpalj,False,Body's In Trouble - Recorded at Spotify Studios NYC,0,,True,2,track,spotify:track:15yWH0t80xio9hCjOZpalj
61,"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6P5NO5hzJbuOqSdyPB7SJM'}, 'href': 'https://api.spotify.com/v1/artists/6P5NO5hzJbuOqSdyPB7SJM', 'id': '6P5NO5hzJbuOqSdyPB7SJM', 'name': 'Ashe', 'type': 'artist', 'uri': 'spotify:artist:6P5NO5hzJbuOqSdyPB7SJM'}], 'available_markets': [], 'external_urls': {'spotify': 'https://open.spotify.com/album/3O9h4n6a5yGA4OCcwNx2se'}, 'href': 'https://api.spotify.com/v1/albums/3O9h4n6a5yGA4OCcwNx2se', 'id': '3O9h4n6a5yGA4OCcwNx2se', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732907b4298bb880092d1e9458', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e022907b4298bb880092d1e9458', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048512907b4298bb880092d1e9458', 'width': 64}], 'name': 'The Rabbit Hole', 'release_date': '2018-06-22', 'release_date_precision': 'day', 'total_tracks': 7, 'type': 'album', 'uri': 'spotify:album:3O9h4n6a5yGA4OCcwNx2se'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6P5NO5hzJbuOqSdyPB7SJM'}, 'href': 'https://api.spotify.com/v1/artists/6P5NO5hzJbuOqSdyPB7SJM', 'id': '6P5NO5hzJbuOqSdyPB7SJM', 'name': 'Ashe', 'type': 'artist', 'uri': 'spotify:artist:6P5NO5hzJbuOqSdyPB7SJM'}]",[],1,226360,False,True,{'isrc': 'USQE91500538'},{'spotify': 'https://open.spotify.com/track/2f47eePMUJvRVVqWdA4JC2'},https://api.spotify.com/v1/tracks/2f47eePMUJvRVVqWdA4JC2,2f47eePMUJvRVVqWdA4JC2,False,Real Love,29,,True,4,track,spotify:track:2f47eePMUJvRVVqWdA4JC2
62,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/5QdyldG4Fl4TPiOIeMNpBZ'}, 'href': 'https://api.spotify.com/v1/artists/5QdyldG4Fl4TPiOIeMNpBZ', 'id': '5QdyldG4Fl4TPiOIeMNpBZ', 'name': 'Big Thief', 'type': 'artist', 'uri': 'spotify:artist:5QdyldG4Fl4TPiOIeMNpBZ'}], 'available_markets': [], 'external_urls': {'spotify': 'https://open.spotify.com/album/2hOYLjoRQFXcdviMiwtgxe'}, 'href': 'https://api.spotify.com/v1/albums/2hOYLjoRQFXcdviMiwtgxe', 'id': '2hOYLjoRQFXcdviMiwtgxe', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730d86ec6aa49e27bcc92b87f1', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e020d86ec6aa49e27bcc92b87f1', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048510d86ec6aa49e27bcc92b87f1', 'width': 64}], 'name': 'Capacity', 'release_date': '2017-06-09', 'release_date_precision': 'day', 'total_tracks': 11, 'type': 'album', 'uri': 'spotify:album:2hOYLjoRQFXcdviMiwtgxe'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5QdyldG4Fl4TPiOIeMNpBZ'}, 'href': 'https://api.spotify.com/v1/artists/5QdyldG4Fl4TPiOIeMNpBZ', 'id': '5QdyldG4Fl4TPiOIeMNpBZ', 'name': 'Big Thief', 'type': 'artist', 'uri': 'spotify:artist:5QdyldG4Fl4TPiOIeMNpBZ'}]",[],1,330106,False,False,{'isrc': 'US2U61725510'},{'spotify': 'https://open.spotify.com/track/6dtB54Z7eICDUOPq3QwXuo'},https://api.spotify.com/v1/tracks/6dtB54Z7eICDUOPq3QwXuo,6dtB54Z7eICDUOPq3QwXuo,False,Mary,0,,True,10,track,spotify:track:6dtB54Z7eICDUOPq3QwXuo
63,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/5QdyldG4Fl4TPiOIeMNpBZ'}, 'href': 'https://api.spotify.com/v1/artists/5QdyldG4Fl4TPiOIeMNpBZ', 'id': '5QdyldG4Fl4TPiOIeMNpBZ', 'name': 'Big Thief', 'type': 'artist', 'uri': 'spotify:artist:5QdyldG4Fl4TPiOIeMNpBZ'}], 'available_markets': [], 'external_urls': {'spotify': 'https://open.spotify.com/album/4onPyHor2yOlVxCsIaGyHH'}, 'href': 'https://api.spotify.com/v1/albums/4onPyHor2yOlVxCsIaGyHH', 'id': '4onPyHor2yOlVxCsIaGyHH', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737c489be841df6272caed47e9', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e027c489be841df6272caed47e9', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048517c489be841df6272caed47e9', 'width': 64}], 'name': 'Masterpiece', 'release_date': '2016-05-27', 'release_date_precision': 'day', 'total_tracks': 12, 'type': 'album', 'uri': 'spotify:album:4onPyHor2yOlVxCsIaGyHH'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5QdyldG4Fl4TPiOIeMNpBZ'}, 'href': 'https://api.spotify.com/v1/artists/5QdyldG4Fl4TPiOIeMNpBZ', 'id': '5QdyldG4Fl4TPiOIeMNpBZ', 'name': 'Big Thief', 'type': 'artist', 'uri': 'spotify:artist:5QdyldG4Fl4TPiOIeMNpBZ'}]",[],1,230586,False,False,{'isrc': 'US2U61623302'},{'spotify': 'https://open.spotify.com/track/2WTxIQ0ufU7AxT43ZKpllY'},https://api.spotify.com/v1/tracks/2WTxIQ0ufU7AxT43ZKpllY,2WTxIQ0ufU7AxT43ZKpllY,False,Masterpiece,0,,True,2,track,spotify:track:2WTxIQ0ufU7AxT43ZKpllY
64,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6mKqFxGMS5TGDZI3XkT5Rt'}, 'href': 'https://api.spotify.com/v1/artists/6mKqFxGMS5TGDZI3XkT5Rt', 'id': '6mKqFxGMS5TGDZI3XkT5Rt', 'name': 'Angel Olsen', 'type': 'artist', 'uri': 'spotify:artist:6mKqFxGMS5TGDZI3XkT5Rt'}], 'available_markets': [], 'external_urls': {'spotify': 'https://open.spotify.com/album/358elHWlgNqitp1lenb5Jn'}, 'href': 'https://api.spotify.com/v1/albums/358elHWlgNqitp1lenb5Jn', 'id': '358elHWlgNqitp1lenb5Jn', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273414c8bf2ded506d89f36c090', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02414c8bf2ded506d89f36c090', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851414c8bf2ded506d89f36c090', 'width': 64}], 'name': 'Burn Your Fire For No Witness (Deluxe Edition)', 'release_date': '2014-11-18', 'release_date_precision': 'day', 'total_tracks': 16, 'type': 'album', 'uri': 'spotify:album:358elHWlgNqitp1lenb5Jn'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6mKqFxGMS5TGDZI3XkT5Rt'}, 'href': 'https://api.spotify.com/v1/artists/6mKqFxGMS5TGDZI3XkT5Rt', 'id': '6mKqFxGMS5TGDZI3XkT5Rt', 'name': 'Angel Olsen', 'type': 'artist', 'uri': 'spotify:artist:6mKqFxGMS5TGDZI3XkT5Rt'}]",[],1,247813,False,False,{'isrc': 'US38Y1424411'},{'spotify': 'https://open.spotify.com/track/0dV5sMWcqcxTCkLfXv4yt8'},https://api.spotify.com/v1/tracks/0dV5sMWcqcxTCkLfXv4yt8,0dV5sMWcqcxTCkLfXv4yt8,False,Windows,0,,True,11,track,spotify:track:0dV5sMWcqcxTCkLfXv4yt8
65,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6mKqFxGMS5TGDZI3XkT5Rt'}, 'href': 'https://api.spotify.com/v1/artists/6mKqFxGMS5TGDZI3XkT5Rt', 'id': '6mKqFxGMS5TGDZI3XkT5Rt', 'name': 'Angel Olsen', 'type': 'artist', 'uri': 'spotify:artist:6mKqFxGMS5TGDZI3XkT5Rt'}], 'available_markets': [], 'external_urls': {'spotify': 'https://open.spotify.com/album/0RedX0LZkGUFoRwFntAaI0'}, 'href': 'https://api.spotify.com/v1/albums/0RedX0LZkGUFoRwFntAaI0', 'id': '0RedX0LZkGUFoRwFntAaI0', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732b31fc8bd33efd1f2f2f23b0', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e022b31fc8bd33efd1f2f2f23b0', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048512b31fc8bd33efd1f2f2f23b0', 'width': 64}], 'name': 'All Mirrors', 'release_date': '2019-10-04', 'release_date_precision': 'day', 'total_tracks': 11, 'type': 'album', 'uri': 'spotify:album:0RedX0LZkGUFoRwFntAaI0'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6mKqFxGMS5TGDZI3XkT5Rt'}, 'href': 'https://api.spotify.com/v1/artists/6mKqFxGMS5TGDZI3XkT5Rt', 'id': '6mKqFxGMS5TGDZI3XkT5Rt', 'name': 'Angel Olsen', 'type': 'artist', 'uri': 'spotify:artist:6mKqFxGMS5TGDZI3XkT5Rt'}]",[],1,378826,False,False,{'isrc': 'US38Y1934401'},{'spotify': 'https://open.spotify.com/track/13rEyddPoVpxXWWv2aTjqo'},https://api.spotify.com/v1/tracks/13rEyddPoVpxXWWv2aTjqo,13rEyddPoVpxXWWv2aTjqo,False,Lark,0,,True,1,track,spotify:track:13rEyddPoVpxXWWv2aTjqo
66,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6mKqFxGMS5TGDZI3XkT5Rt'}, 'href': 'https://api.spotify.com/v1/artists/6mKqFxGMS5TGDZI3XkT5Rt', 'id': '6mKqFxGMS5TGDZI3XkT5Rt', 'name': 'Angel Olsen', 'type': 'artist', 'uri': 'spotify:artist:6mKqFxGMS5TGDZI3XkT5Rt'}], 'available_markets': [], 'external_urls': {'spotify': 'https://open.spotify.com/album/2CQY5a9aqLxICQjFfsMIOf'}, 'href': 'https://api.spotify.com/v1/albums/2CQY5a9aqLxICQjFfsMIOf', 'id': '2CQY5a9aqLxICQjFfsMIOf', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732b31a8009e031499df70195e', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e022b31a8009e031499df70195e', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048512b31a8009e031499df70195e', 'width': 64}], 'name': 'Half Way Home', 'release_date': '2012-09-04', 'release_date_precision': 'day', 'total_tracks': 11, 'type': 'album', 'uri': 'spotify:album:2CQY5a9aqLxICQjFfsMIOf'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6mKqFxGMS5TGDZI3XkT5Rt'}, 'href': 'https://api.spotify.com/v1/artists/6mKqFxGMS5TGDZI3XkT5Rt', 'id': '6mKqFxGMS5TGDZI3XkT5Rt', 'name': 'Angel Olsen', 'type': 'artist', 'uri': 'spotify:artist:6mKqFxGMS5TGDZI3XkT5Rt'}]",[],1,149239,False,False,{'isrc': 'USA2P1228801'},{'spotify': 'https://open.spotify.com/track/7I6hkWQ87DnCDssXxM23OS'},https://api.spotify.com/v1/tracks/7I6hkWQ87DnCDssXxM23OS,7I6hkWQ87DnCDssXxM23OS,False,Free,30,,True,10,track,spotify:track:7I6hkWQ87DnCDssXxM23OS
